_id,permit_number,s_name,s_address,city,z_code,p_fee,pa_license_no,contractor_name,permit_specifications,square_feet,is_the_building_occupied,i_date,e_date,achd_inspector,job_complete,is_permit_date_extended,permit_o_e_date,project_type,status,latitude,longitude
7259911,UND240118,,555 SOUTHERN AVENUE,PITTSBURGH,15221,,971,"TRIFECTA TEAM, LLC",,10,,2024-12-12,2024-12-31,ALANNA BACHTLIN,t,,,UND,COMPLETE,40.422321,-80.0121825
7259912,UND240114,SOUTH PARK ICE RINK,300 CORRIGAN DRIVE,BETHEL PARK,15102,,911,"MASA, LLC DBA CANFIELD DEVELOPMENT",,113,,2024-11-27,2024-12-30,ALANNA BACHTLIN,t,,,UND,COMPLETE,40.326345,-80.01846
7259913,UND240113,RESIDENCE,22 GLEN RIDGE ROAD,PITTSBURGH,15243,,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",,279,,2024-11-18,2024-12-31,CHARLES FRANK,t,,,UND,COMPLETE,40.386069,-80.068653
7259914,UND240112,AMTRAK PITTSBURGH,1100 LIBERTY AVENUE,PITTSBURGH,15222,,9999,THE COOLIDGE COMPANIES,,5,,2023-06-12,2023-06-14,ALANNA BACHTLIN,t,,,UND,COMPLETE,40.444164,-79.992378
7259915,UND240111,CHATHAM CENTER 1,112 WASHINGTON PLACE,PITTSBURGH,15219,,911,"MASA, LLC DBA CANFIELD DEVELOPMENT",,80,,2024-11-27,2024-11-27,CHARLES FRANK,t,,,UND,COMPLETE,40.43979,-79.992198
7259916,PAA250094,UNIVERSITY OF PITTSBURGH SALK HALL,3501 TERRACE STREET,PITTSBURGH,15261,901,905,"BLT CONTRACTING, INC.",,1502,,2025-02-04,2026-02-03,NICK DELPHIA,,,,PAA,ACTIVE,40.442688,-79.9628355
7259917,PAA250091,HOODRIDGE APARTMENTS,411 HOODRIDGE DRIVE,PITTSBURGH,15234,477,971,"TRIFECTA TEAM, LLC",,520,,2025-02-07,2025-03-31,NICK DELPHIA,,,,PAA,EXPIRED,40.367358,-80.0353125
7259918,PAA254092,MCKEESPORT REDEVELOPMENT REGULATED PROPERTY,1829 FLAGLER STREET,MCKEESPORT,15132,350,912,"CARL FRANK INDUSTRIES, INC.",,2000,,2025-02-07,2025-12-30,NICK DELPHIA,,,,PAA,ACTIVE,40.340493,-79.854318
7259919,PAA254093,MCKEESPORT REDEVELOPMENT REGULATED PROPERTY,1833 FLAGLER STREET,MCKEESPORT,15132,350,912,"CARL FRANK INDUSTRIES, INC.",,200,,2025-02-07,2025-12-30,NICK DELPHIA,,,,PAA,ACTIVE,40.340376,-79.8543945
7259920,UND250003,ROBERT MORRIS UNIVERSITY YORKTOWN RESIDENCE HALL,8256 UNIVERSITY BOULEVARD,CORAOPOLIS,15108,,908,"BRISTOL ENVIRONMENTAL, INC.",,3,,2025-01-10,2025-01-10,GASPAR J. MUNIZ VILLALON,,,,UND,COMPLETE,40.510539,-80.2250685
7259921,UND250004,4 GATEWAY CENTER,444 LIBERTY AVENUE,PITTSBURGH,15222,,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",,9,,2025-01-29,2025-02-14,JENNA LUTZ,,,,UND,COMPLETE,40.440879,-80.004699
7259922,UND250005,WESTERN PENNSYLVANIA SCHOOL FOR THE DEAF,300 EAST SWISSVALE AVENUE,PITTSBURGH,15218,,908,"BRISTOL ENVIRONMENTAL, INC.",,2,,2025-01-15,2025-01-15,KACIE CAVA,,,,UND,COMPLETE,40.434714,-79.8818355
7259923,UND250006,SUNRISE SCHOOL AIU,550 AURA DTIVE,MONROEVILLE,15146,,908,"BRISTOL ENVIRONMENTAL, INC.",,6,,2025-02-03,2025-02-14,JENNA LUTZ,,,,UND,COMPLETE,40.443948,-79.7260995
7259924,UND250008,DLC BRUNOT ISLAND SUBSTATION,BRUNOT ISLAND,PITTSBURGH,15233,,944,"NEUMEYER ENVIRONMENTAL SERVICES, INC.",,130,,2025-02-05,2025-12-31,JENNA LUTZ,,,,UND,ACTIVE,40.4639144404974,-80.0451834237154
7259925,UND250009,NATIONAL ENERGY TECHNOLOGY LAV (US DEPT OF ENERGY),626 COCHRAN MILL ROAD,PITTSBURGH,15236,,901,"ABMECH ACQUISITIONS, LLC",,5,,2025-02-10,2025-04-30,GASPAR J. MUNIZ VILLALON,,,,UND,COMPLETE,40.30479,-79.9761105
7259926,UND250010,MONROEVILLE PLAZA HOTEL,2750 MOSSIDE BOULEVARD,MONROEVILLE,15146,,908,"BRISTOL ENVIRONMENTAL, INC.",,20,,2025-02-10,2025-02-28,KACIE CAVA,,,,UND,COMPLETE,40.437054,-79.755399
7259927,UND240107,FORMER COMMERCIAL SPACE,3841 WILLIAM PENN HIGHWAY,MONROEVILLE,15146,,940,"SPECTRUM ENVIRONMENTAL, LLC",,159,,2024-11-20,2024-12-30,ALANNA BACHTLIN,,,,UND,COMPLETE,40.437243,-79.7825295
7259928,UND240036,ATI SPECIALTY ROLLED PRODUCTS,100 RIVER ROAD,BRACKENRIDGE,15014,,908,"BRISTOL ENVIRONMENTAL, INC.",,110,,2024-08-22,2024-08-26,CHARLES FRANK,t,,,UND,COMPLETE,40.607343,-79.731738
7259929,UND240034,POINT PARK UNIVERSITY LAWRENCE HALL,201 WOOD STREET,PITTSBURGH,15222,,908,"BRISTOL ENVIRONMENTAL, INC.",,5,,2023-03-26,2024-03-26,ALANNA BACHTLIN,t,,,UND,COMPLETE,40.4423678354148,-79.9995299169281
7259930,DEM240109,MUNICIPALITY REGULATED DEMOLITION,106 FOURTH STREET,DRAVOSBURG,15034,,982,"WRECKCREW DEMOLITION, LLC",,30,,2024-08-05,2025-08-04,CHARLES FRANK,,,,DEM,COMPLETE,40.350717,-79.891488
7259931,DEM240108,MUNICIPALITY REGULATED DEMOLITION,82-84 OHIO STREET,MCKEES ROCKS,15136,,982,"WRECKCREW DEMOLITION, LLC",,135,,2024-08-05,2025-07-18,ALANNA BACHTLIN,,,,DEM,COMPLETE,40.483026,-80.062668
7259932,DEM240107,MUNICIPALITY REGULATED DEMOLITION,126-128 OHIO STREET,MCKEES ROCKS,15136,,982,"WRECKCREW DEMOLITION, LLC",,0,,2024-08-05,2025-07-18,CHARLES FRANK,,,,DEM,COMPLETE,40.482423,-80.064063
7259933,DEM240096,MUNICIPALITY REGULATED DEMOLITION,346 BROADWAY AVENUE,MCKEES ROCKS,15136,,982,"WRECKCREW DEMOLITION, LLC",,0,,2024-07-02,2025-06-30,CHARLES FRANK,,,,DEM,COMPLETE,40.468851,-80.068032
7259934,PAA252026,PASSAVANT HOSPITAL 2025 O&M,9100 BABCOCK BOULEVARD,PITTSBURGH,15237,901,940,"SPECTRUM ENVIRONMENTAL, LLC",,159,,2025-01-02,2025-12-31,NICK DELPHIA,,,,PAA,ACTIVE,40.573251,-80.014194
7259935,DEM250018,COG REGULATED DEMOLITION,328 NESBITT STREET,CARNEGIE,15106,,995,MINNIEFIELD DEMOLITION SERVICES,,0,,2025-02-24,2026-02-23,GASPAR J. MUNIZ VILLALON,,,,DEM,ACTIVE,40.402836,-80.098956
7259936,RES250003,COURTESY RESIDENTIAL NOTIFICATION,4703 MAPLEDALE DRIVE,HOMESTEAD,15120,,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",,90,,2025-02-10,2025-05-30,KACIE CAVA,,,,RES,COMPLETE,40.389525,-79.920774
7259937,UND250012,WEST VIEW GARDEN APARTMENTS,336 PERRY HIGHWAY,WEST VIEW,15229,,971,"TRIFECTA TEAM, LLC",,140,,2025-02-17,2025-03-31,KACIE CAVA,,,,UND,COMPLETE,40.518594,-80.027721
7259938,PAA250106,UPMC SHADYSIDE HOSPITAL,5230 CENTRE AVENUE,PITTSBURGH,15232,477,908,"BRISTOL ENVIRONMENTAL, INC.",,705,,2025-02-24,2025-03-31,NICK DELPHIA,,,,PAA,EXPIRED,40.454667,-79.9395885
7259939,PAA254107,VINCENT'S OF GREEN TREE RESTAURANT,333 MANSFIELD AVENUE,PITTSBURGH,15220,901,995,MINNIEFIELD DEMOLITION SERVICES,,1541,,2025-02-20,2025-03-04,NICK DELPHIA,t,,,PAA,COMPLETE,40.421007,-80.05005
7259940,PAA250109,DOUBLETREE HOTEL,ONE BIGELOW SQUARE,PITTSBURGH,15219,1643,908,"BRISTOL ENVIRONMENTAL, INC.",,5383,,2025-03-01,2025-12-31,NICK DELPHIA,t,,,PAA,COMPLETE,40.440537,-79.994025
7259941,PAA250110,MOUNT ROYAL SHOPPING CENTER - SPACE #3,1700 MOUNT ROYAL BOULEVARD,GLENSHAW,15116,212,926,"KANE SPECIALTY GROUP, LLC",,285,,2025-02-24,2026-02-26,NICK DELPHIA,t,,,PAA,COMPLETE,40.525056,-79.961697
7259942,PAA250113,"UNIVERSITY OF PITTSBURGH, CATHEDRAL OF LEARNING",4200 FIFTH AVENUE,PITTSBURGH,15260,477,905,"BLT CONTRACTING, INC.",,360,,2025-02-24,2026-02-23,NICK DELPHIA,t,,,PAA,COMPLETE,40.444308,-79.9531965
7259943,PAA250115,SAINT BASIL CHURCH,1735 BROWNSVILLE ROAD,PITTSBURGH,15210,1643,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",,7000,,2025-02-26,2025-06-27,NICK DELPHIA,,,,PAA,EXPIRED,40.397643,-79.9877205
7259944,PAA254116,URBAN REDEVELOPMENT AUTHORITY OF PITTSBURGH PROPERTY,802 NORTH HOMEWOOD AVENUE,PITTSBURGH,15208,901,921,GRAY WASTE MANAGEMENT CORPORATION,,1700,,2025-02-25,2026-02-24,NICK DELPHIA,t,,,PAA,COMPLETE,40.456584,-79.896384
7259945,PAA250120,,3809 PENN AVENUE,PITTSBURGH,15201,901,912,"CARL FRANK INDUSTRIES, INC.",,1875,,2025-03-07,2025-10-07,NICK DELPHIA,,,,PAA,ACTIVE,40.464819,-79.9612335
7259946,PAA250122,NORTH PARK POLICE ACADEMY,700 WEST RIDGE ROAD,ALLISON PARK,15101,477,911,"MASA, LLC DBA CANFIELD DEVELOPMENT",,501,,2025-03-03,2025-03-14,NICK DELPHIA,t,,,PAA,COMPLETE,40.588686,-80.00991
7259947,PAA250124,GREENTREE SHOPPING CENTER,1900 GREENTREE ROAD,PITTSBURGH,15220,1325,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",,3200,,2025-03-07,2025-08-01,NICK DELPHIA,t,,,PAA,COMPLETE,40.3954911888784,-80.0671747223841
7259948,PAA254121,BOROUGH OF RANKIN REGULATED PROPERTY,38 MILLER AVENUE,RANKIN,15104,901,995,MINNIEFIELD DEMOLITION SERVICES,,1250,,2025-02-12,2026-02-11,NICK DELPHIA,t,,,PAA,COMPLETE,40.415985,-79.8842025
7259949,DEM240093,MUNICIPALITY REGULATED DEMOLITION,809 DAVIS AVENUE,MCKEES ROCKS,15136,,937,TOM SIPES DEMOLITION,,80,,2024-07-15,2024-08-15,ALANNA BACHTLIN,t,,,DEM,COMPLETE,40.473495,-80.0640135
7259950,DEM240091,FORMER MAX & IRMA'S RESTAURANT,1910 COCHRAN ROAD,PITTSBURGH,15220,,9999,SCHAAF EXCAVATING CONTRACTORS INC.,,0,,2023-12-31,2024-07-15,CHARLES FRANK,t,,,DEM,COMPLETE,40.394106,-80.062659
7259951,DEM240090,MUNICIPALITY FUNDED DEMOLITION,4507 COFFEY STREET,MONROEVILLE,15146,,9999,"DELLER PROFESSIONAL SERVICES, INC.",,0,,2024-06-20,2025-06-20,ALANNA BACHTLIN,,,,DEM,COMPLETE,40.393377,-79.7660325
7259952,DEM240089,MUNICIPALITY REGULATED DEMOLITION,146 RIDGE AVENUE,BELLEVUE,15202,,9999,"GREEN DEVELOPMENT AND CONSTRUCTION, LLC",,20,,2024-06-11,2024-06-18,VICTORIA MONROE,t,,,DEM,COMPLETE,40.491495,-80.05761
7259953,DEM240087,MUNICIPALITY REGULATED DEMOLITION,211 NORTH BALPH STREET,BELLEVUE,15202,,9999,"GREEN DEVELOPMENT AND CONSTRUCTION, LLC",,100,,2024-06-11,2024-06-30,VICTORIA MONROE,t,,,DEM,COMPLETE,40.501368,-80.0518455
7259954,PAA252072,UNIVERSITY OF PITTSBURGH 2025 O&M,VARIOUS CAMPUS LOCATIONS,PITTSBURGH,15260,901,905,"BLT CONTRACTING, INC.",,159,,2025-01-01,2025-12-31,NICK DELPHIA,,,,PAA,ACTIVE,,
7259955,PAA252073,AHN ALLEGHENY GENERAL HOSPITAL 2025 O&M,320 EAST NORTH AVENUE,PITTSBURGH,15212,901,929,"NOVA ENVIRONMENTAL SERVICES, INC.",,159,,2025-01-10,2025-12-31,NICK DELPHIA,,,,PAA,ACTIVE,40.45707,-80.0036955
7259956,PAA252074,AHN ALLEGHENY VALLEY HOSPITAL 2025 O&M,1301 CARLISLE STREET,NATRONA HEIGHTS,15065,901,929,"NOVA ENVIRONMENTAL SERVICES, INC.",,159,,2025-01-10,2025-12-31,NICK DELPHIA,,,,PAA,ACTIVE,40.618269,-79.7369265
7259957,UND240106,EMPTY OFFICE SPACE,11 STANWIX STREET,PITTSBURGH,15222,,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",,1,,2024-11-04,2024-11-04,CHARLES FRANK,t,,,UND,COMPLETE,40.439115,-80.0063415
7259958,UND240102,POINT PARK UNIVERSITY LAWRENCE HALL,313 BOULEVARD OF THE ALLIES,PITTSBURGH,15213,,908,"BRISTOL ENVIRONMENTAL, INC.",,3,,2024-10-29,2024-10-29,ALANNA BACHTLIN,t,,,UND,COMPLETE,40.4398004784609,-80.0065581029272
7259959,UND240097,POINT PARK UNIVERSITY - LAWRENCE HALL,313 BOULEVARD OF THE ALLIES,PITTSBURGH,15213,,908,"BRISTOL ENVIRONMENTAL, INC.",,6,,2024-10-07,2024-10-10,CHARLES FRANK,t,,,UND,COMPLETE,40.4398004784609,-80.0065581029272
7259960,UND240096,VALUE CITY FURNITURE,451 CLAIRTON BOULEVARD,PITTSBURGH,15236,,941,"PRISM RESPONSE, LLC DBA ALLOY",,50,,2024-10-16,2024-12-30,ALANNA BACHTLIN,t,,,UND,COMPLETE,40.335669,-79.9450695
7259961,UND240095,SHADYSIDE RETAIL STORE,5436 WALNUT STREET,PITTSBURGH,15232,,940,"SPECTRUM ENVIRONMENTAL, LLC",,0,,2024-10-14,2025-05-31,CHARLES FRANK,,,,UND,COMPLETE,40.450905,-79.934112
7259962,RES240043,RESIDENCE,1428 NAVAHOE DRIVE,PITTSBURGH,15228,,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",,630,,2024-12-16,2024-12-20,ALANNA BACHTLIN,t,,,RES,COMPLETE,40.359087,-80.047917
7259963,RES240040,CPIRTESY RESIDENTIAL NOTIFICATION,7636 HAMILTON AVENUE,PITTSBURGH,15208,,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",,360,,2024-11-12,2024-12-31,CHARLES FRANK,t,,,RES,COMPLETE,40.452732,-79.889805
7259964,RES240038,COURTESY RESIDENTIAL NOTIFICATION,420 SOUTH DALLAS AVENUE,PITTSBURGH,15208,,941,"PRISM RESPONSE, LLC DBA ALLOY",,100,,2024-11-04,2024-11-30,ALANNA BACHTLIN,t,,,RES,COMPLETE,40.448286,-79.9109685
7259965,RES240037,COURTESY RESIDENTIAL NOTIFICATION,1850 NORTH ROAD,MCDONALD,15057,,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",,526,,2024-10-29,2024-11-08,ALANNA BACHTLIN,t,,,RES,COMPLETE,40.403997,-80.2097145
7259966,RES240035,COURTESY RESIDENTIAL NOTIFICATION,1512 WORCESTER DRIVE,PITTSBURGH,15243,,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",,90,,2024-10-23,2024-10-26,ALANNA BACHTLIN,t,,,RES,COMPLETE,40.371192,-80.0781525
7259967,DEM250021,MUNICIPALITY REGULATED DEMOLITION,7906 SALTSBURG ROAD,PITTSBURGH,15239,,9999,LUTTERMAN EXCAVATING,,0,,2025-03-04,2025-06-30,GASPAR J. MUNIZ VILLALON,,,,DEM,COMPLETE,40.476744,-79.759611
7259968,PAA250128,IRONGATE TECHNOLOGY CENTER - BUILDING B3,3170 WILLIAM PITT WAY,PITTSBURGH,15238,1325,903,"AMERICAN INDUSTRIAL CONTRACTING, INC.",,3362,,2025-03-13,2025-12-31,NICK DELPHIA,,,,PAA,ACTIVE,40.545,-79.8271425
7259969,PAA250130,PITTSBURGH VETERAN AFFAIRS MEDICAL CENTER,4100 ALLEQUIPPA STREET,PITTSBURGH,15219,477,944,"NEUMEYER ENVIRONMENTAL SERVICES, INC.",,525,,2025-03-18,2025-07-31,NICK DELPHIA,,,,PAA,EXPIRED,40.447449,-79.959348
7259970,DEM240077,ELIZABETH TOWNSHIP REGULATED PROPERTY,2242 MARGARET STREET,WEST NEWTON,15089,,982,"WRECKCREW DEMOLITION, LLC",,0,,2024-05-23,2025-05-17,CHARLES FRANK,,,,DEM,COMPLETE,40.228506,-79.7953275
7259971,DEM240079,MOUNT OLIVER PROPERTIES GROUP,309-311 BROWNSVILLE ROAD,PITTSBURGH,15210,,9999,"C&C MASTER CLEANING & RESTORATION, LLC",,0,,2024-04-24,2024-05-17,VICTORIA MONROE,t,,,DEM,COMPLETE,40.413987,-79.988085
7259972,DEM240081,THE PATHFINDER SCHOOL,50 DONATI ROAD,BETHER PARK,15102,,903,"AMERICAN INDUSTRIAL CONTRACTING, INC.",,65,,2024-06-05,2024-12-01,ALANNA BACHTLIN,t,,,DEM,COMPLETE,40.341996,-80.04861
7259973,DEM240084,MUNICIPALITY REGULATED DEMOLITION,2749-5759 BROADWAY BOULEVARD,MONROEVILLE,15146,,921,GRAY WASTE MANAGEMENT CORPORATION,,10,,2024-09-20,2025-06-20,VICTORIA MONROE,,,,DEM,COMPLETE,40.396293,-79.7942025
7259974,DEM240085,GAME STOP,5055 LIBRARY ROAD,BETHEL PARK,15102,,9999,KERBER CONTRACTING,,0,,2023-10-23,2023-11-03,GABRIEL HUEY,t,,,DEM,COMPLETE,40.338504,-80.023653
7259975,DEM240073,FORMER TELEVISION BUILDING,106-108 MARKET STREET,PITTSBURGH,15222,,9999,"SCHAAF EXCAVATING CONTRACTORS, INC.",,0,,2024-05-16,2024-11-16,CHARLES FRANK,t,,,DEM,COMPLETE,40.438728,-80.0036955
7259976,DEM240072,WAREHOUSE,209 FIRST AVENUE,PITTSBURGH,15222,,9999,GENERAL CONTRACTING CORPORATION,,0,,2024-05-16,2024-11-16,ALANNA BACHTLIN,t,,,DEM,COMPLETE,40.438575,-80.003601
7259977,DEM240067,MUNICIPALITY REGULATED DEMOLITION,302 NESBITT STREET,CARNEGIE,15106,,935,SUPERIOR ENVIRONMENTAL CONTRACTING,,20,,2024-05-02,2024-06-04,CHARLES FRANK,t,,,DEM,COMPLETE,40.401405,-80.098992
7259978,DEM240066,MORTON FIELD COMPLEX,1820 MCLAUGHLIN RUN ROAD,UPPER ST. CLAIR,15241,,935,SUPERIOR ENVIRONMENTAL CONTRACTING,,0,,2024-04-20,2024-04-25,GABRIEL HUEY,t,,,DEM,COMPLETE,40.333329,-80.0717895
7259979,DEM240065,,2116-2118 FIFTH AVENUE,PITTSBURGH,15219,,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",,0,,2024-03-04,2024-07-29,ALANNA BACHTLIN,t,,,DEM,COMPLETE,40.437846,-79.97517
7259980,RES240033,COURTESY RESIDENTIAL NOTIFICATION,3237 PITT STREET,PITTSBURGH,15221,,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",,22,,2024-10-21,2024-12-31,CHARLES FRANK,t,,,UND,COMPLETE,40.4482406685445,-79.9451014542209
7259981,DEM240170,SINGLE STORY STRUCTURE,319 SIXTH STREET,MCKEESPORT,15132,,9999,BETTERS COMPANY,,,,2025-01-01,2025-02-01,CHARLES FRANK,t,,,DEM,COMPLETE,40.350249,-79.863876
7259982,DEM240168,CITY OF PITTSBURGH REGULATED PROPERTY,7609 BAXTER STREET,PITTSBURGH,15206,,9999,"DELLER PROFESSIONAL SERVICE, INC.",,0,,2024-12-31,2025-12-31,CHARLES FRANK,,,,DEM,ACTIVE,40.456998,-79.8891075
7259983,DEM240165,ATI SPECIALTY MATERIALS,1001 ROBB HILL ROAD,OAKDALE,15071,,9999,"MCCARL'S, LLC",,0,,2025-01-06,2025-01-13,ALANNA BACHTLIN,t,,,DEM,COMPLETE,40.422483,-80.1933525
7259984,DEM240164,COG REGULATED DEMOLITION,515 WALL AVENUE,WALL,15148,,9999,"LUTTERMAN EXCAVATING, LLC",,125,,2024-12-20,2025-01-14,CHARLES FRANK,t,,,DEM,COMPLETE,40.394745,-79.785
7259985,DEM240163,COG REGULATED DEMOLITION,448 WALL AVENUE,WALL,15148,,9999,"LUTTERMAN EXCAVATING, LLC",,0,,2024-12-20,2025-01-14,ALANNA BACHTLIN,t,,,DEM,COMPLETE,40.393683,-79.7891355
7259986,DEM240162,CITY OF CLAIRTON REGULATED PROPERTY,402 ARCH STREET,CLAIRTON,15025,,966,CSI CONSTRUCTION COMPANY INC,,0,,2024-12-20,2024-12-31,CHARLES FRANK,t,,,DEM,COMPLETE,40.29462,-79.875459
7259987,DEM240155,CITY OF CLAIRTON REGULATED PROPERTY,212 MITCHELL AVENUE,CLAIRTON,15025,,966,CSI CONSTRUCTION COMPANY INC,,145,,2024-12-22,2025-01-12,CHARLES FRANK,t,,,DEM,COMPLETE,40.290525,-79.8796215
7259988,PAA252095,MCKEESPORT HOSPITAL 2025 O&M,1500 FIFTH AVENUE,MCKEESPORT,15132,901,940,"SPECTRUM ENVIRONMENTAL, LLC",,159,,2025-02-13,2025-12-31,NICK DELPHIA,,,,PAA,ACTIVE,40.351356,-79.8498315
7259989,PAA254097,URBAN REDEVELOPMENT AUTHORITY OF PITTSBURGH REGULATED PROPERTY,621 NORTH HOMEWOOD AVENUE,PITTTSBURGH,15208,901,921,GRAY WASTE MANAGEMENT CORPORATION,,1725,,2025-02-11,2026-02-10,NICK DELPHIA,t,,,PAA,COMPLETE,40.455297,-79.8973335
7259990,PAA254099,URBAN REDEVELOPMENT AUTHORITY OF PITTSBURGH REGULATED PROPERTY,800 NORTH HOMEWOOD AVENUE,PITTSBURGH,15208,901,921,GRAY WASTE MANAGEMENT CORPORATION,,2000,,2025-02-11,2026-02-10,NICK DELPHIA,t,,,PAA,COMPLETE,40.456521,-79.8963975
7259991,PAA250101,ABF FREIGHT PITTSBURGH,770 BEECHNUT DRIVE,PITTSBURGH,15205,1325,935,SUPERIOR ENVIRONMENTAL CONTRACTING,,2700,,2025-02-17,2025-12-31,NICK DELPHIA,t,,,PAA,COMPLETE,40.451904,-80.087472
7259992,PAA250102,PITTSBURGH MERCY,2129 BORADWAY AVENUE,PITTSBURGH,15216,212,959,"HOWLAND COMPANY, LLC",,168,,2025-02-15,2025-12-31,NICK DELPHIA,,,,PAA,ACTIVE,40.404069,-80.029953
7259993,DEM240061,MUNICIPALITY REGULATED DEMOLITION,429 MELLON STREET,WEST MIFFLIN,15222,,9999,PALKO EXCAVATING,,150,,2024-04-05,2025-04-19,GABRIEL HUEY,,,,DEM,COMPLETE,40.359753,-79.8579405
7259994,DEM240060,THOMAS JEFFERSON HIGH SCHOOL,310 OLD CLAIRTON ROAD,JEFFERSON HILLS,15025,,924,HUNT VALLEY ENVIRONMENTAL,,0,,2024-03-22,2024-07-22,LAURA GRADA,t,,,DEM,COMPLETE,40.31037,-79.9526655
7259995,PAA254032,CITY OF CLAIRTON FUNDED DEMOLITION,1045 TOMAN AVENUE,CLAIRTON,15025,350,986,"BOATI DEMOLITION, LLC",,1320,,2025-03-25,2025-04-04,NICK DELPHIA,,,,PAA,EXPIRED,,
7259996,PAA254035,CITY OF CLAIRTON FUNDED DEMOLITION,202 SPRUCE STREET,CLAIRTON,15025,350,986,"BOATI DEMOLITION, LLC",,1300,,2025-03-25,2025-04-04,NICK DELPHIA,,,,PAA,EXPIRED,,
7259997,RES250007,COURTESY RESIDENTIAL NOTIFICATION,543 COLLINS AVENUE,EAST PITTSBURGH,15112,,941,"PRISM RESPONSE, LLC DBA ALLOY",,350,,2025-03-09,2025-03-30,GASPAR J. MUNIZ VILLALON,,,,RES,COMPLETE,,
7259998,RES250008,COURTESY RESIDENTIAL NOTIFICATION,313 PENN OAK DRIVE,PENN HILLS,15235,,941,"PRISM RESPONSE, LLC DBA ALLOY",,310,,2025-03-13,2025-03-15,GASPAR J. MUNIZ VILLALON,t,,,RES,COMPLETE,,
7259999,PAA254129,MUNICIPALITY FUNDED DEMOLITION,106 DOROTHY STREET,WILKINS TOWNSHIP,15112,350,971,"TRIFECTA TEAM, LLC",,2056,,2025-04-02,2025-06-30,NICK DELPHIA,,,,PAA,EXPIRED,40.410225,-79.83396
7260000,PAA254137,MUNICIPALITY FUNDED DEMOLITION,312 SEELEY AVENUE,WALL,15148,350,921,GRAY WASTE MANAGEMENT CORPORATION,,450,,2025-03-28,2026-03-27,NICK DELPHIA,t,,,PAA,COMPLETE,40.392945,-79.786386
7260001,PAA254145,CITY OF PITTSBURGH FUNDED DEMOLITION,2932 ARLINGTON AVENUE,PITTSBURGH,15210,350,961,"UNIS DEMOLITION COMPANY, LLC",,2468,,2025-03-24,2025-05-24,NICK DELPHIA,,,,PAA,EXPIRED,40.417083,-79.9662735
7260002,PAA250146,PENN HILLS CHARTER SCHOOL OF ENTREPRENEURSHIP,2501 MAIN STREET,PITTSBURGH,15235,1643,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",,6912,,2025-06-02,2025-09-05,NICK DELPHIA,,,,PAA,ACTIVE,40.472586,-79.791885
7260003,PAA250152,VERIZON COMMUNICATIONS (GLC #59004),306 LARGE AVENUE,CLAIRTON,15025,477,940,"SPECTRUM ENVIRONMENTAL, LLC",,500,,2025-04-07,2026-04-13,NICK DELPHIA,,,,PAA,ACTIVE,40.293927,-79.8819975
7260004,PAA254143,MCKEESPORT PA REDEVELOPMENT REGULATED PROPERTY,1813 FLAGLER STREET,MCKEESPORT,15132,350,912,"CARL FRANK INDUSTRIES, INC.",,2060,,2025-03-31,2025-12-30,NICK DELPHIA,,,,PAA,ACTIVE,40.341069,-79.854048
7260005,PAA254144,MCKEESPORT PA REDEVELOPMENT REGULATED PROPERTY,1821 FLAGLER STREET,MCKEESPORT,15132,350,912,"CARL FRANK INDUSTRIES, INC.",,2500,,2025-03-31,2025-12-30,NICK DELPHIA,,,,PAA,ACTIVE,40.340808,-79.854156
7260006,DEM240160,CITY OF PITTSBURGH REGULATED DEMOLITION,2402 WEBSTER AVENUE,PITTSBURGH,15219,,951,"FIVE STAR CONSTRUCTION, INC.",,15,,2024-12-20,2025-01-30,CHARLES FRANK,t,,,DEM,COMPLETE,40.44888,-79.973919
7260007,DEM240158,NORTH SIDE ASSOCIATES,2592 NORTH CHARLES STREET,PITTSBURGH,15214,,9999,MISTICK CONSTRUCTION,,0,,2024-11-20,2024-12-02,ALANNA BACHTLIN,t,,,DEM,COMPLETE,40.467879,-80.0157375
7260008,DEM240157,NORTH SIDE ASSOCIATES,2590 NORTH CHARLES STREET,PITTSBURGH,15214,,9999,MISTICK CONSTRUCTION,,0,,2024-11-20,2024-12-02,ALANNA BACHTLIN,t,,,DEM,COMPLETE,40.467807,-80.0157735
7260009,DEM240156,NORTH SIDE ASSOCIATES,2538 NORTH CHARLES STREET,PITTSBURGH,15214,,9999,MISTICK CONSTRUCTION,,0,,2024-11-05,2024-11-19,ALANNA BACHTLIN,t,,,DEM,COMPLETE,40.467195,-80.017506
7260010,DEM240153,PENN HILLS BORO REGULATED PROPERTY,8042 LINCOLN ROAD,PENN HILLS,15235,,9999,"KATOFSKY CONSTRUCTION, LLC",,6,,2024-12-16,2024-12-20,ALANNA BACHTLIN,t,,,DEM,COMPLETE,40.47669,-79.870725
